Sentence #,Word,Tag
14740,me,0
14740,last,0
14740,148,time
14740,years,unit
14740,report,0
14741,please,0
14741,give,0
14741,me,0
14741,last,0
14741,149,time
14741,hour,unit
14741,report,0
14742,please,0
14742,give,0
14742,me,0
14742,last,0
14742,149,time
14742,hr,unit
14742,report,0
14743,please,0
14743,give,0
14743,me,0
14743,last,0
14743,149,time
14743,day,unit
14743,report,0
14744,please,0
14744,give,0
14744,me,0
14744,last,0
14744,149,time
14744,days,unit
14744,report,0
14745,please,0
14745,give,0
14745,me,0
14745,last,0
14745,149,time
14745,week,unit
14745,report,0
14746,please,0
14746,give,0
14746,me,0
14746,last,0
14746,149,time
14746,weeks,unit
14746,report,0
14747,please,0
14747,give,0
14747,me,0
14747,last,0
14747,149,time
14747,month,unit
14747,report,0
14748,please,0
14748,give,0
14748,me,0
14748,last,0
14748,149,time
14748,months,unit
14748,report,0
14749,please,0
14749,give,0
14749,me,0
14749,last,0
14749,149,time
14749,year,unit
14749,report,0
14750,please,0
14750,give,0
14750,me,0
14750,last,0
14750,149,time
14750,years,unit
14750,report,0
14751,please,0
14751,give,0
14751,me,0
14751,last,0
14751,150,time
14751,hour,unit
14751,report,0
14752,please,0
14752,give,0
14752,me,0
14752,last,0
14752,150,time
14752,hr,unit
14752,report,0
14753,please,0
14753,give,0
14753,me,0
14753,last,0
14753,150,time
14753,day,unit
14753,report,0
14754,please,0
14754,give,0
14754,me,0
14754,last,0
14754,150,time
14754,days,unit
14754,report,0
14755,please,0
14755,give,0
14755,me,0
14755,last,0
14755,150,time
14755,week,unit
14755,report,0
14756,please,0
14756,give,0
14756,me,0
14756,last,0
14756,150,time
14756,weeks,unit
14756,report,0
14757,please,0
14757,give,0
14757,me,0
14757,last,0
14757,150,time
14757,month,unit
14757,report,0
14758,please,0
14758,give,0
14758,me,0
14758,last,0
14758,150,time
14758,months,unit
14758,report,0
14759,please,0
14759,give,0
14759,me,0
14759,last,0
14759,150,time
14759,year,unit
14759,report,0
14760,please,0
14760,give,0
14760,me,0
14760,last,0
14760,150,time
14760,years,unit
14760,report,0
14761,please,0
14761,give,0
14761,me,0
14761,last,0
14761,151,time
14761,hour,unit
14761,report,0
14762,please,0
14762,give,0
14762,me,0
14762,last,0
14762,151,time
14762,hr,unit
14762,report,0
14763,please,0
14763,give,0
14763,me,0
14763,last,0
14763,151,time
14763,day,unit
14763,report,0
14764,please,0
14764,give,0
14764,me,0
14764,last,0
14764,151,time
14764,days,unit
14764,report,0
14765,please,0
14765,give,0
14765,me,0
14765,last,0
14765,151,time
14765,week,unit
14765,report,0
14766,please,0
14766,give,0
14766,me,0
14766,last,0
14766,151,time
14766,weeks,unit
14766,report,0
14767,please,0
14767,give,0
14767,me,0
14767,last,0
14767,151,time
14767,month,unit
14767,report,0
14768,please,0
14768,give,0
14768,me,0
14768,last,0
14768,151,time
14768,months,unit
14768,report,0
14769,please,0
14769,give,0
14769,me,0
14769,last,0
14769,151,time
14769,year,unit
14769,report,0
14770,please,0
14770,give,0
14770,me,0
14770,last,0
14770,151,time
14770,years,unit
14770,report,0
14771,please,0
14771,give,0
14771,me,0
14771,last,0
14771,152,time
14771,hour,unit
14771,report,0
14772,please,0
14772,give,0
14772,me,0
14772,last,0
14772,152,time
14772,hr,unit
14772,report,0
14773,please,0
14773,give,0
14773,me,0
14773,last,0
14773,152,time
14773,day,unit
14773,report,0
14774,please,0
14774,give,0
14774,me,0
14774,last,0
14774,152,time
14774,days,unit
14774,report,0
14775,please,0
14775,give,0
14775,me,0
14775,last,0
14775,152,time
14775,week,unit
14775,report,0
14776,please,0
14776,give,0
14776,me,0
14776,last,0
14776,152,time
14776,weeks,unit
14776,report,0
14777,please,0
14777,give,0
14777,me,0
14777,last,0
14777,152,time
14777,month,unit
14777,report,0
14778,please,0
14778,give,0
14778,me,0
14778,last,0
14778,152,time
14778,months,unit
14778,report,0
14779,please,0
14779,give,0
14779,me,0
14779,last,0
14779,152,time
14779,year,unit
14779,report,0
14780,please,0
14780,give,0
14780,me,0
14780,last,0
14780,152,time
14780,years,unit
14780,report,0
14781,please,0
14781,give,0
14781,me,0
14781,last,0
14781,153,time
14781,hour,unit
14781,report,0
14782,please,0
14782,give,0
14782,me,0
14782,last,0
14782,153,time
14782,hr,unit
14782,report,0
14783,please,0
14783,give,0
14783,me,0
14783,last,0
14783,153,time
14783,day,unit
14783,report,0
14784,please,0
14784,give,0
14784,me,0
14784,last,0
14784,153,time
14784,days,unit
14784,report,0
14785,please,0
14785,give,0
14785,me,0
14785,last,0
14785,153,time
14785,week,unit
14785,report,0
14786,please,0
14786,give,0
14786,me,0
14786,last,0
14786,153,time
14786,weeks,unit
14786,report,0
14787,please,0
14787,give,0
14787,me,0
14787,last,0
14787,153,time
14787,month,unit
14787,report,0
14788,please,0
14788,give,0
14788,me,0
14788,last,0
14788,153,time
14788,months,unit
14788,report,0
14789,please,0
14789,give,0
14789,me,0
14789,last,0
14789,153,time
14789,year,unit
14789,report,0
14790,please,0
14790,give,0
14790,me,0
14790,last,0
14790,153,time
14790,years,unit
14790,report,0
14791,please,0
14791,give,0
14791,me,0
14791,last,0
14791,154,time
14791,hour,unit
14791,report,0
14792,please,0
14792,give,0
14792,me,0
14792,last,0
14792,154,time
14792,hr,unit
14792,report,0
14793,please,0
14793,give,0
14793,me,0
14793,last,0
14793,154,time
14793,day,unit
14793,report,0
14794,please,0
14794,give,0
14794,me,0
14794,last,0
14794,154,time
14794,days,unit
14794,report,0
14795,please,0
14795,give,0
14795,me,0
14795,last,0
14795,154,time
14795,week,unit
14795,report,0
14796,please,0
14796,give,0
14796,me,0
14796,last,0
14796,154,time
14796,weeks,unit
14796,report,0
14797,please,0
14797,give,0
14797,me,0
14797,last,0
14797,154,time
14797,month,unit
14797,report,0
14798,please,0
14798,give,0
14798,me,0
14798,last,0
14798,154,time
14798,months,unit
14798,report,0
14799,please,0
14799,give,0
14799,me,0
14799,last,0
14799,154,time
14799,year,unit
14799,report,0
14800,please,0
14800,give,0
14800,me,0
14800,last,0
14800,154,time
14800,years,unit
14800,report,0
14801,please,0
14801,give,0
14801,me,0
14801,last,0
14801,155,time
14801,hour,unit
14801,report,0
14802,please,0
14802,give,0
14802,me,0
14802,last,0
14802,155,time
14802,hr,unit
14802,report,0
14803,please,0
14803,give,0
14803,me,0
14803,last,0
14803,155,time
14803,day,unit
14803,report,0
14804,please,0
14804,give,0
14804,me,0
14804,last,0
14804,155,time
14804,days,unit
14804,report,0
14805,please,0
14805,give,0
14805,me,0
14805,last,0
14805,155,time
14805,week,unit
14805,report,0
14806,please,0
14806,give,0
14806,me,0
14806,last,0
14806,155,time
14806,weeks,unit
14806,report,0
14807,please,0
14807,give,0
14807,me,0
14807,last,0
14807,155,time
14807,month,unit
14807,report,0
14808,please,0
14808,give,0
14808,me,0
14808,last,0
14808,155,time
14808,months,unit
14808,report,0
14809,please,0
14809,give,0
14809,me,0
14809,last,0
14809,155,time
14809,year,unit
14809,report,0
14810,please,0
14810,give,0
14810,me,0
14810,last,0
14810,155,time
14810,years,unit
14810,report,0
14811,please,0
14811,give,0
14811,me,0
14811,last,0
14811,156,time
14811,hour,unit
14811,report,0
14812,please,0
14812,give,0
14812,me,0
14812,last,0
14812,156,time
14812,hr,unit
14812,report,0
14813,please,0
14813,give,0
14813,me,0
14813,last,0
14813,156,time
14813,day,unit
14813,report,0
14814,please,0
14814,give,0
14814,me,0
14814,last,0
14814,156,time
14814,days,unit
14814,report,0
14815,please,0
14815,give,0
14815,me,0
14815,last,0
14815,156,time
14815,week,unit
14815,report,0
14816,please,0
14816,give,0
14816,me,0
14816,last,0
14816,156,time
14816,weeks,unit
14816,report,0
14817,please,0
14817,give,0
14817,me,0
14817,last,0
14817,156,time
14817,month,unit
14817,report,0
14818,please,0
14818,give,0
14818,me,0
14818,last,0
14818,156,time
14818,months,unit
14818,report,0
14819,please,0
14819,give,0
14819,me,0
14819,last,0
14819,156,time
14819,year,unit
14819,report,0
14820,please,0
14820,give,0
14820,me,0
14820,last,0
14820,156,time
14820,years,unit
14820,report,0
14821,please,0
14821,give,0
14821,me,0
14821,last,0
14821,157,time
14821,hour,unit
14821,report,0
14822,please,0
14822,give,0
14822,me,0
14822,last,0
14822,157,time
14822,hr,unit
14822,report,0
14823,please,0
14823,give,0
14823,me,0
14823,last,0
14823,157,time
14823,day,unit
14823,report,0
14824,please,0
14824,give,0
14824,me,0
14824,last,0
14824,157,time
14824,days,unit
14824,report,0
14825,please,0
14825,give,0
14825,me,0
14825,last,0
14825,157,time
14825,week,unit
14825,report,0
14826,please,0
14826,give,0
14826,me,0
14826,last,0
14826,157,time
14826,weeks,unit
14826,report,0
14827,please,0
14827,give,0
14827,me,0
14827,last,0
14827,157,time
14827,month,unit
14827,report,0
14828,please,0
14828,give,0
14828,me,0
14828,last,0
14828,157,time
14828,months,unit
14828,report,0
14829,please,0
14829,give,0
14829,me,0
14829,last,0
14829,157,time
14829,year,unit
14829,report,0
14830,please,0
14830,give,0
14830,me,0
14830,last,0
14830,157,time
14830,years,unit
14830,report,0
14831,please,0
14831,give,0
14831,me,0
14831,last,0
14831,158,time
14831,hour,unit
14831,report,0
14832,please,0
14832,give,0
14832,me,0
14832,last,0
14832,158,time
14832,hr,unit
14832,report,0
14833,please,0
14833,give,0
14833,me,0
14833,last,0
14833,158,time
14833,day,unit
14833,report,0
14834,please,0
14834,give,0
14834,me,0
14834,last,0
14834,158,time
14834,days,unit
14834,report,0
14835,please,0
14835,give,0
14835,me,0
14835,last,0
14835,158,time
14835,week,unit
14835,report,0
14836,please,0
14836,give,0
14836,me,0
14836,last,0
14836,158,time
14836,weeks,unit
14836,report,0
14837,please,0
14837,give,0
14837,me,0
14837,last,0
14837,158,time
14837,month,unit
14837,report,0
14838,please,0
14838,give,0
14838,me,0
14838,last,0
14838,158,time
14838,months,unit
14838,report,0
14839,please,0
14839,give,0
14839,me,0
14839,last,0
14839,158,time
14839,year,unit
14839,report,0
14840,please,0
14840,give,0
14840,me,0
14840,last,0
14840,158,time
14840,years,unit
14840,report,0
14841,please,0
14841,give,0
14841,me,0
14841,last,0
14841,159,time
14841,hour,unit
14841,report,0
14842,please,0
14842,give,0
14842,me,0
14842,last,0
14842,159,time
14842,hr,unit
14842,report,0
14843,please,0
14843,give,0
14843,me,0
14843,last,0
14843,159,time
14843,day,unit
14843,report,0
14844,please,0
14844,give,0
14844,me,0
14844,last,0
14844,159,time
14844,days,unit
14844,report,0
14845,please,0
14845,give,0
14845,me,0
14845,last,0
14845,159,time
14845,week,unit
14845,report,0
14846,please,0
14846,give,0
14846,me,0
14846,last,0
14846,159,time
14846,weeks,unit
14846,report,0
14847,please,0
14847,give,0
14847,me,0
14847,last,0
14847,159,time
14847,month,unit
14847,report,0
14848,please,0
14848,give,0
14848,me,0
14848,last,0
14848,159,time
14848,months,unit
14848,report,0
14849,please,0
14849,give,0
14849,me,0
14849,last,0
14849,159,time
14849,year,unit
14849,report,0
14850,please,0
14850,give,0
14850,me,0
14850,last,0
14850,159,time
14850,years,unit
14850,report,0
14851,please,0
14851,give,0
14851,me,0
14851,last,0
14851,160,time
14851,hour,unit
14851,report,0
14852,please,0
14852,give,0
14852,me,0
14852,last,0
14852,160,time
14852,hr,unit
14852,report,0
14853,please,0
14853,give,0
14853,me,0
14853,last,0
14853,160,time
14853,day,unit
14853,report,0
14854,please,0
14854,give,0
14854,me,0
14854,last,0
14854,160,time
14854,days,unit
14854,report,0
14855,please,0
14855,give,0
14855,me,0
14855,last,0
14855,160,time
14855,week,unit
14855,report,0
14856,please,0
14856,give,0
14856,me,0
14856,last,0
14856,160,time
14856,weeks,unit
14856,report,0
14857,please,0
14857,give,0
14857,me,0
14857,last,0
14857,160,time
14857,month,unit
14857,report,0
14858,please,0
14858,give,0
14858,me,0
14858,last,0
14858,160,time
14858,months,unit
14858,report,0
14859,please,0
14859,give,0
14859,me,0
14859,last,0
14859,160,time
14859,year,unit
14859,report,0
14860,please,0
14860,give,0
14860,me,0
14860,last,0
14860,160,time
14860,years,unit
14860,report,0
14861,please,0
14861,give,0
14861,me,0
14861,last,0
14861,161,time
14861,hour,unit
14861,report,0
14862,please,0
14862,give,0
14862,me,0
14862,last,0
14862,161,time
14862,hr,unit
14862,report,0
14863,please,0
14863,give,0
14863,me,0
14863,last,0
14863,161,time
14863,day,unit
14863,report,0
14864,please,0
14864,give,0
14864,me,0
14864,last,0
14864,161,time
14864,days,unit
14864,report,0
14865,please,0
14865,give,0
14865,me,0
14865,last,0
14865,161,time
14865,week,unit
14865,report,0
14866,please,0
14866,give,0
14866,me,0
14866,last,0
14866,161,time
14866,weeks,unit
14866,report,0
14867,please,0
14867,give,0
14867,me,0
14867,last,0
14867,161,time
14867,month,unit
14867,report,0
14868,please,0
14868,give,0
14868,me,0
14868,last,0
14868,161,time
14868,months,unit
14868,report,0
14869,please,0
14869,give,0
14869,me,0
14869,last,0
14869,161,time
14869,year,unit
14869,report,0
14870,please,0
14870,give,0
14870,me,0
14870,last,0
14870,161,time
14870,years,unit
14870,report,0
14871,please,0
14871,give,0
14871,me,0
14871,last,0
14871,162,time
14871,hour,unit
14871,report,0
14872,please,0
14872,give,0
14872,me,0
14872,last,0
14872,162,time
14872,hr,unit
14872,report,0
14873,please,0
14873,give,0
14873,me,0
14873,last,0
14873,162,time
14873,day,unit
14873,report,0
14874,please,0
14874,give,0
14874,me,0
14874,last,0
14874,162,time
14874,days,unit
14874,report,0
14875,please,0
14875,give,0
14875,me,0
14875,last,0
14875,162,time
14875,week,unit
14875,report,0
14876,please,0
14876,give,0
14876,me,0
14876,last,0
14876,162,time
14876,weeks,unit
14876,report,0
14877,please,0
14877,give,0
14877,me,0
14877,last,0
14877,162,time
14877,month,unit
14877,report,0
14878,please,0
14878,give,0
14878,me,0
14878,last,0
14878,162,time
14878,months,unit
14878,report,0
14879,please,0
14879,give,0
14879,me,0
14879,last,0
14879,162,time
14879,year,unit
14879,report,0
14880,please,0
14880,give,0
14880,me,0
14880,last,0
14880,162,time
14880,years,unit
14880,report,0
14881,please,0
14881,give,0
14881,me,0
14881,last,0
14881,163,time
14881,hour,unit
14881,report,0
14882,please,0
14882,give,0
14882,me,0
14882,last,0
14882,163,time
14882,hr,unit
14882,report,0
14883,please,0
14883,give,0
14883,me,0
14883,last,0
14883,163,time
14883,day,unit
14883,report,0
14884,please,0
14884,give,0
14884,me,0
14884,last,0
14884,163,time
14884,days,unit
14884,report,0
14885,please,0
14885,give,0
14885,me,0
14885,last,0
14885,163,time
14885,week,unit
14885,report,0
14886,please,0
14886,give,0
14886,me,0
14886,last,0
14886,163,time
14886,weeks,unit
14886,report,0
14887,please,0
14887,give,0
14887,me,0
14887,last,0
14887,163,time
14887,month,unit
14887,report,0
14888,please,0
14888,give,0
14888,me,0
14888,last,0
14888,163,time
14888,months,unit
14888,report,0
14889,please,0
14889,give,0
14889,me,0
14889,last,0
14889,163,time
14889,year,unit
14889,report,0
14890,please,0
14890,give,0
14890,me,0
14890,last,0
14890,163,time
14890,years,unit
14890,report,0
14891,please,0
14891,give,0
14891,me,0
14891,last,0
14891,164,time
14891,hour,unit
14891,report,0
14892,please,0
14892,give,0
14892,me,0
14892,last,0
14892,164,time
14892,hr,unit
14892,report,0
14893,please,0
14893,give,0
14893,me,0
14893,last,0
14893,164,time
14893,day,unit
14893,report,0
14894,please,0
14894,give,0
14894,me,0
14894,last,0
14894,164,time
14894,days,unit
14894,report,0
14895,please,0
14895,give,0
14895,me,0
14895,last,0
14895,164,time
14895,week,unit
14895,report,0
14896,please,0
14896,give,0
14896,me,0
14896,last,0
14896,164,time
14896,weeks,unit
14896,report,0
14897,please,0
14897,give,0
14897,me,0
14897,last,0
14897,164,time
14897,month,unit
14897,report,0
14898,please,0
14898,give,0
14898,me,0
14898,last,0
14898,164,time
14898,months,unit
14898,report,0
14899,please,0
14899,give,0
14899,me,0
14899,last,0
14899,164,time
14899,year,unit
14899,report,0
14900,please,0
14900,give,0
14900,me,0
14900,last,0
14900,164,time
14900,years,unit
14900,report,0
14901,please,0
14901,give,0
14901,me,0
14901,last,0
14901,165,time
14901,hour,unit
14901,report,0
14902,please,0
14902,give,0
14902,me,0
14902,last,0
14902,165,time
14902,hr,unit
14902,report,0
14903,please,0
14903,give,0
14903,me,0
14903,last,0
14903,165,time
14903,day,unit
14903,report,0
14904,please,0
14904,give,0
14904,me,0
14904,last,0
14904,165,time
14904,days,unit
14904,report,0
14905,please,0
14905,give,0
14905,me,0
14905,last,0
14905,165,time
14905,week,unit
14905,report,0
14906,please,0
14906,give,0
14906,me,0
14906,last,0
14906,165,time
14906,weeks,unit
14906,report,0
14907,please,0
14907,give,0
14907,me,0
14907,last,0
14907,165,time
14907,month,unit
14907,report,0
14908,please,0
14908,give,0
14908,me,0
14908,last,0
14908,165,time
14908,months,unit
14908,report,0
14909,please,0
14909,give,0
14909,me,0
14909,last,0
14909,165,time
14909,year,unit
14909,report,0
14910,please,0
14910,give,0
14910,me,0
14910,last,0
14910,165,time
14910,years,unit
14910,report,0
14911,please,0
14911,give,0
14911,me,0
14911,last,0
14911,166,time
14911,hour,unit
14911,report,0
14912,please,0
14912,give,0
14912,me,0
14912,last,0
14912,166,time
14912,hr,unit
14912,report,0
14913,please,0
14913,give,0
14913,me,0
14913,last,0
14913,166,time
14913,day,unit
14913,report,0
14914,please,0
14914,give,0
14914,me,0
14914,last,0
14914,166,time
14914,days,unit
14914,report,0
14915,please,0
14915,give,0
14915,me,0
14915,last,0
14915,166,time
14915,week,unit
14915,report,0
14916,please,0
14916,give,0
14916,me,0
14916,last,0
14916,166,time
14916,weeks,unit
14916,report,0
14917,please,0
14917,give,0
14917,me,0
14917,last,0
14917,166,time
14917,month,unit
14917,report,0
14918,please,0
14918,give,0
14918,me,0
14918,last,0
14918,166,time
14918,months,unit
14918,report,0
14919,please,0
14919,give,0
14919,me,0
14919,last,0
14919,166,time
14919,year,unit
14919,report,0
14920,please,0
14920,give,0
14920,me,0
14920,last,0
14920,166,time
14920,years,unit
14920,report,0
14921,please,0
14921,give,0
14921,me,0
14921,last,0
14921,167,time
14921,hour,unit
14921,report,0
14922,please,0
14922,give,0
14922,me,0
14922,last,0
14922,167,time
14922,hr,unit
14922,report,0
14923,please,0
14923,give,0
14923,me,0
14923,last,0
14923,167,time
14923,day,unit
14923,report,0
14924,please,0
14924,give,0
14924,me,0
14924,last,0
14924,167,time
14924,days,unit
14924,report,0
14925,please,0
14925,give,0
14925,me,0
14925,last,0
14925,167,time
14925,week,unit
14925,report,0
14926,please,0
14926,give,0
14926,me,0
14926,last,0
14926,167,time
14926,weeks,unit
14926,report,0
14927,please,0
14927,give,0
14927,me,0
14927,last,0
14927,167,time
14927,month,unit
14927,report,0
14928,please,0
14928,give,0
14928,me,0
14928,last,0
14928,167,time
14928,months,unit
14928,report,0
14929,please,0
14929,give,0
14929,me,0
14929,last,0
14929,167,time
14929,year,unit
14929,report,0
14930,please,0
14930,give,0
14930,me,0
14930,last,0
14930,167,time
14930,years,unit
14930,report,0
14931,please,0
14931,give,0
14931,me,0
14931,last,0
14931,168,time
14931,hour,unit
14931,report,0
14932,please,0
14932,give,0
14932,me,0
14932,last,0
14932,168,time
14932,hr,unit
14932,report,0
14933,please,0
14933,give,0
14933,me,0
14933,last,0
14933,168,time
14933,day,unit
14933,report,0
14934,please,0
14934,give,0
14934,me,0
14934,last,0
14934,168,time
14934,days,unit
14934,report,0
14935,please,0
14935,give,0
14935,me,0
14935,last,0
14935,168,time
14935,week,unit
14935,report,0
14936,please,0
14936,give,0
14936,me,0
14936,last,0
14936,168,time
14936,weeks,unit
14936,report,0
14937,please,0
14937,give,0
14937,me,0
14937,last,0
14937,168,time
14937,month,unit
14937,report,0
14938,please,0
14938,give,0
14938,me,0
14938,last,0
14938,168,time
14938,months,unit
14938,report,0
14939,please,0
14939,give,0
14939,me,0
14939,last,0
14939,168,time
14939,year,unit
14939,report,0
14940,please,0
14940,give,0
14940,me,0
14940,last,0
14940,168,time
14940,years,unit
14940,report,0
14941,please,0
14941,give,0
14941,me,0
14941,last,0
14941,169,time
14941,hour,unit
14941,report,0
14942,please,0
14942,give,0
14942,me,0
14942,last,0
14942,169,time
14942,hr,unit
14942,report,0
14943,please,0
14943,give,0
14943,me,0
14943,last,0
14943,169,time
14943,day,unit
14943,report,0
14944,please,0
14944,give,0
14944,me,0
14944,last,0
14944,169,time
14944,days,unit
14944,report,0
14945,please,0
14945,give,0
14945,me,0
14945,last,0
14945,169,time
14945,week,unit
14945,report,0
14946,please,0
14946,give,0
14946,me,0
14946,last,0
14946,169,time
14946,weeks,unit
14946,report,0
14947,please,0
14947,give,0
14947,me,0
14947,last,0
14947,169,time
14947,month,unit
14947,report,0
14948,please,0
14948,give,0
14948,me,0
14948,last,0
14948,169,time
14948,months,unit
14948,report,0
14949,please,0
14949,give,0
14949,me,0
14949,last,0
14949,169,time
14949,year,unit
14949,report,0
14950,please,0
14950,give,0
14950,me,0
14950,last,0
14950,169,time
14950,years,unit
14950,report,0
14951,please,0
14951,give,0
14951,me,0
14951,last,0
14951,170,time
14951,hour,unit
14951,report,0
14952,please,0
14952,give,0
14952,me,0
14952,last,0
14952,170,time
14952,hr,unit
14952,report,0
14953,please,0
14953,give,0
14953,me,0
14953,last,0
14953,170,time
14953,day,unit
14953,report,0
14954,please,0
14954,give,0
14954,me,0
14954,last,0
14954,170,time
14954,days,unit
14954,report,0
14955,please,0
14955,give,0
14955,me,0
14955,last,0
14955,170,time
14955,week,unit
14955,report,0
14956,please,0
14956,give,0
14956,me,0
14956,last,0
14956,170,time
14956,weeks,unit
14956,report,0
14957,please,0
14957,give,0
14957,me,0
14957,last,0
14957,170,time
14957,month,unit
14957,report,0
14958,please,0
14958,give,0
14958,me,0
14958,last,0
14958,170,time
14958,months,unit
14958,report,0
14959,please,0
14959,give,0
14959,me,0
14959,last,0
14959,170,time
14959,year,unit
14959,report,0
14960,please,0
14960,give,0
14960,me,0
14960,last,0
14960,170,time
14960,years,unit
14960,report,0
14961,please,0
14961,give,0
14961,me,0
14961,last,0
14961,171,time
14961,hour,unit
14961,report,0
14962,please,0
14962,give,0
14962,me,0
14962,last,0
14962,171,time
14962,hr,unit
14962,report,0
14963,please,0
14963,give,0
14963,me,0
14963,last,0
14963,171,time
14963,day,unit
14963,report,0
14964,please,0
14964,give,0
14964,me,0
14964,last,0
14964,171,time
14964,days,unit
14964,report,0
14965,please,0
14965,give,0
14965,me,0
14965,last,0
14965,171,time
14965,week,unit
14965,report,0
14966,please,0
14966,give,0
14966,me,0
14966,last,0
14966,171,time
14966,weeks,unit
14966,report,0
14967,please,0
14967,give,0
14967,me,0
14967,last,0
14967,171,time
14967,month,unit
14967,report,0
14968,please,0
14968,give,0
14968,me,0
14968,last,0
14968,171,time
14968,months,unit
14968,report,0
14969,please,0
14969,give,0
14969,me,0
14969,last,0
14969,171,time
14969,year,unit
14969,report,0
14970,please,0
14970,give,0
14970,me,0
14970,last,0
14970,171,time
14970,years,unit
14970,report,0
14971,please,0
14971,give,0
14971,me,0
14971,last,0
14971,172,time
14971,hour,unit
14971,report,0
14972,please,0
14972,give,0
14972,me,0
14972,last,0
14972,172,time
14972,hr,unit
14972,report,0
14973,please,0
14973,give,0
14973,me,0
14973,last,0
14973,172,time
14973,day,unit
14973,report,0
14974,please,0
14974,give,0
14974,me,0
14974,last,0
14974,172,time
14974,days,unit
14974,report,0
14975,please,0
14975,give,0
14975,me,0
14975,last,0
14975,172,time
14975,week,unit
14975,report,0
14976,please,0
14976,give,0
14976,me,0
14976,last,0
14976,172,time
14976,weeks,unit
14976,report,0
14977,please,0
14977,give,0
14977,me,0
14977,last,0
14977,172,time
14977,month,unit
14977,report,0
14978,please,0
14978,give,0
14978,me,0
14978,last,0
14978,172,time
14978,months,unit
14978,report,0
14979,please,0
14979,give,0
14979,me,0
14979,last,0
14979,172,time
14979,year,unit
14979,report,0
14980,please,0
14980,give,0
14980,me,0
14980,last,0
14980,172,time
14980,years,unit
14980,report,0
14981,please,0
14981,give,0
14981,me,0
14981,last,0
14981,173,time
14981,hour,unit
14981,report,0
14982,please,0
14982,give,0
14982,me,0
14982,last,0
14982,173,time
14982,hr,unit
14982,report,0
14983,please,0
14983,give,0
14983,me,0
14983,last,0
14983,173,time
14983,day,unit
14983,report,0
14984,please,0
14984,give,0
14984,me,0
14984,last,0
14984,173,time
14984,days,unit
14984,report,0
14985,please,0
14985,give,0
14985,me,0
14985,last,0
14985,173,time
14985,week,unit
14985,report,0
14986,please,0
14986,give,0
14986,me,0
14986,last,0
14986,173,time
14986,weeks,unit
14986,report,0
14987,please,0
14987,give,0
14987,me,0
14987,last,0
14987,173,time
14987,month,unit
14987,report,0
14988,please,0
14988,give,0
14988,me,0
14988,last,0
14988,173,time
14988,months,unit
14988,report,0
14989,please,0
14989,give,0
14989,me,0
14989,last,0
14989,173,time
14989,year,unit
14989,report,0
14990,please,0
14990,give,0
14990,me,0
14990,last,0
14990,173,time
14990,years,unit
14990,report,0
14991,please,0
14991,give,0
14991,me,0
14991,last,0
14991,174,time
14991,hour,unit
14991,report,0
14992,please,0
14992,give,0
14992,me,0
14992,last,0
14992,174,time
14992,hr,unit
14992,report,0
14993,please,0
14993,give,0
14993,me,0
14993,last,0
14993,174,time
14993,day,unit
14993,report,0
14994,please,0
14994,give,0
14994,me,0
14994,last,0
14994,174,time
14994,days,unit
14994,report,0
14995,please,0
14995,give,0
14995,me,0
14995,last,0
14995,174,time
14995,week,unit
14995,report,0
14996,please,0
14996,give,0
14996,me,0
14996,last,0
14996,174,time
14996,weeks,unit
14996,report,0
14997,please,0
14997,give,0
14997,me,0
14997,last,0
14997,174,time
14997,month,unit
14997,report,0
14998,please,0
14998,give,0
14998,me,0
14998,last,0
14998,174,time
14998,months,unit
14998,report,0
14999,please,0
14999,give,0
14999,me,0
14999,last,0
14999,174,time
14999,year,unit
14999,report,0
15000,please,0
15000,give,0
15000,me,0
15000,last,0
15000,174,time
15000,years,unit
15000,report,0
15001,please,0
15001,give,0
15001,me,0
15001,last,0
15001,175,time
15001,hour,unit
15001,report,0
15002,please,0
15002,give,0
15002,me,0
15002,last,0
15002,175,time
15002,hr,unit
15002,report,0
15003,please,0
15003,give,0
15003,me,0
15003,last,0
15003,175,time
15003,day,unit
15003,report,0
15004,please,0
15004,give,0
15004,me,0
15004,last,0
15004,175,time
15004,days,unit
15004,report,0
15005,please,0
15005,give,0
15005,me,0
15005,last,0
15005,175,time
15005,week,unit
15005,report,0
15006,please,0
15006,give,0
15006,me,0
15006,last,0
15006,175,time
15006,weeks,unit
15006,report,0
15007,please,0
15007,give,0
15007,me,0
15007,last,0
15007,175,time
15007,month,unit
15007,report,0
15008,please,0
15008,give,0
15008,me,0
15008,last,0
15008,175,time
15008,months,unit
15008,report,0
15009,please,0
15009,give,0
15009,me,0
15009,last,0
15009,175,time
15009,year,unit
15009,report,0
15010,please,0
15010,give,0
15010,me,0
15010,last,0
15010,175,time
15010,years,unit
15010,report,0
15011,please,0
15011,give,0
15011,me,0
15011,last,0
15011,176,time
15011,hour,unit
15011,report,0
15012,please,0
15012,give,0
15012,me,0
15012,last,0
15012,176,time
15012,hr,unit
15012,report,0
15013,please,0
15013,give,0
15013,me,0
15013,last,0
15013,176,time
15013,day,unit
15013,report,0
15014,please,0
15014,give,0
15014,me,0
15014,last,0
15014,176,time
15014,days,unit
15014,report,0
15015,please,0
15015,give,0
15015,me,0
15015,last,0
15015,176,time
15015,week,unit
15015,report,0
15016,please,0
15016,give,0
15016,me,0
15016,last,0
15016,176,time
15016,weeks,unit
15016,report,0
15017,please,0
15017,give,0
15017,me,0
15017,last,0
15017,176,time
